URN,LA (code),LA (name),EstablishmentNumber,EstablishmentName,TypeOfEstablishment (code),TypeOfEstablishment (name),EstablishmentTypeGroup (code),EstablishmentTypeGroup (name),EstablishmentStatus (code),EstablishmentStatus (name),ReasonEstablishmentOpened (code),ReasonEstablishmentOpened (name),OpenDate,ReasonEstablishmentClosed (code),ReasonEstablishmentClosed (name),CloseDate,PhaseOfEducation (code),PhaseOfEducation (name),StatutoryLowAge,StatutoryHighAge,Boarders (code),Boarders (name),NurseryProvision (name),OfficialSixthForm (code),OfficialSixthForm (name),Gender (code),Gender (name),ReligiousCharacter (code),ReligiousCharacter (name),ReligiousEthos (name),Diocese (code),Diocese (name),AdmissionsPolicy (code),AdmissionsPolicy (name),SchoolCapacity,SpecialClasses (code),SpecialClasses (name),CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlag (code),TrustSchoolFlag (name),Trusts (code),Trusts (name),SchoolSponsorFlag (name),SchoolSponsors (name),FederationFlag (name),Federations (code),Federations (name),UKPRN,FEHEIdentifier,FurtherEducationType (name),OfstedLastInsp,OfstedSpecialMeasures (code),OfstedSpecialMeasures (name),LastChangedDate,Street,Locality,Address3,Town,County (name),Postcode,SchoolWebsite,TelephoneNum,HeadTitle (name),HeadFirstName,HeadLastName,HeadPreferredJobTitle,InspectorateName (name),InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMoth (name),TeenMothPlaces,CCF (name),SENPRU (name),EBD (name),PlacesPRU,FTProv (name),EdByOther (name),Section41Approved (name),SEN1 (name),SEN2 (name),SEN3 (name),SEN4 (name),SEN5 (name),SEN6 (name),SEN7 (name),SEN8 (name),SEN9 (name),SEN10 (name),SEN11 (name),SEN12 (name),SEN13 (name),TypeOfResourcedProvision (name),ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GOR (code),GOR (name),DistrictAdministrative (code),DistrictAdministrative (name),AdministrativeWard (code),AdministrativeWard (name),ParliamentaryConstituency (code),ParliamentaryConstituency (name),UrbanRural (code),UrbanRural (name),GSSLACode (name),Easting,Northing,CensusAreaStatisticWard (name),MSOA (name),LSOA (name),Inspectorate (name),SENStat,SENNoStat,BoardingEstablishment (name),PropsName,PreviousLA (code),PreviousLA (name),PreviousEstablishmentNumber,OfstedRating (name),RSCRegion (name),Country (name),UPRN,SiteName,MSOA (code),LSOA (code)
110106,870,Reading,5410,Prospect School,5,Foundation school,4,LA maintained schools,2,Closed,0,Not applicable,,10,Academy Converter,30/06/2011,4,Secondary,11,18,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,6,None,Does not apply,0,Not applicable,4,Non-selective,1762,2,No Special Classes,,,,,,2,Not supported by a trust,,,Not applicable,,Not under a federation,,,10005258,,Not applicable,,0,Not applicable,14/11/2018,Cockney Hill,Tilehurst,,Reading,Berkshire,RG30 4EX,http://www.prospect.reading.sch.uk,1189590466,Mrs,Deborah,Ajose,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,MLD - Moderate Learning Difficulty,,,,,,,,,,,,,Resource Provision,,,,,J,South East,E06000038,Reading,E05002331,Southcote,E14000890,Reading West,C1,Urban city and town,E06000038,468327,172547,,Reading 015,Reading 015C,,,,,,903,Pre LGR (1998) Berkshire,5410,,North-West London and South-Central England,,310041881,,E02003403,E01016421
136876,870,Reading,5410,Prospect School,34,Academy converter,10,Academies,1,Open,10,Academy Converter,01/07/2011,99,,,4,Secondary,11,18,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,6,None,Does not apply,0,Not applicable,4,Non-selective,1700,2,No Special Classes,18/01/2018,1157,642,515,14.7,5,Supported by a single-academy trust,4260,"PROSPECT SCHOOL, READING",-,,Not applicable,,,10034135,,Not applicable,30/09/2016,0,Not applicable,28/11/2018,Cockney Hill,Tilehurst,,Reading,Berkshire,RG30 4EX,http://www.prospect.reading.sch.uk,1189590466,Mr,David,Littlemore,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,MLD - Moderate Learning Difficulty,,,,,,,,,,,,,Resource Provision,,,,,J,South East,E06000038,Reading,E05002331,Southcote,E14000890,Reading West,C1,Urban city and town,E06000038,468327,172547,,Reading 015,Reading 015C,,,,,,903,Pre LGR (1998) Berkshire,5410,Requires improvement,North-West London and South-Central England,,310065924,,E02003403,E01016421
109797,870,Reading,2031,Churchend Primary School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,10,Academy Converter,31/01/2011,2,Primary,3,11,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,231,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,16/09/2008,0,Not applicable,15/10/2018,Usk Road,Tilehurst,,Reading,Berkshire,RG30 4HP,http://www.churchendacademy.com,1189015450,Mrs,Kate,Dethridge,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002327,Norcot,E14000890,Reading West,C1,Urban city and town,E06000038,467612,172813,,Reading 009,Reading 009A,,,,,,903,Pre LGR (1998) Berkshire,2031,Outstanding,North-West London and South-Central England,,310066407,,E02003397,E01016394
136457,870,Reading,2031,Churchend Primary Academy,34,Academy converter,10,Academies,1,Open,10,Academy Converter,01/02/2011,99,,,2,Primary,3,11,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,270,2,No Special Classes,18/01/2018,395,194,201,13.4,5,Supported by a single-academy trust,2691,CHURCHEND PRIMARY ACADEMY TRUST,-,,Not applicable,,,10032962,,Not applicable,,0,Not applicable,19/09/2018,Usk Road,Tilehurst,,Reading,Berkshire,RG30 4HP,www.churchendacademy.com/,1189375450,Mr,Richard,Pearse,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,Not applicable,,,,,J,South East,E06000038,Reading,E05002327,Norcot,E14000890,Reading West,C1,Urban city and town,E06000038,467612,172813,,Reading 009,Reading 009A,,,,,,903,Pre LGR (1998) Berkshire,2031,,North-West London and South-Central England,,310066407,,E02003397,E01016394
110045,870,Reading,4021,Meadway School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,1,Result of Amalgamation/Merger,31/08/2001,4,Secondary,11,18,1,No boarders,Not applicable,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,4,Non-selective,,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,,0,Not applicable,14/11/2018,The Meadway,Tilehurst,,Reading,Berkshire,RG30 4NN,,1189015444,Mr,Clive,Payne,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002327,Norcot,E14000890,Reading West,C1,Urban city and town,E06000038,467641,173018,,Reading 009,Reading 009A,,,,,,903,Pre LGR (1998) Berkshire,4021,,North-West London and South-Central England,,310052658,,E02003397,E01016394
109749,870,Reading,1001,Blagrave Nursery School,15,Local authority nursery school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,1,Nursery,3,4,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,,0,Not applicable,18/01/2018,74,46,28,17.6,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,14/12/2016,0,Not applicable,19/09/2018,Recreation Road,Tilehurst,,Reading,Berkshire,RG30 4UA,,1189375427,Miss,Emma,Payne,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002333,Tilehurst,E14000890,Reading West,C1,Urban city and town,E06000038,467087,173777,,Reading 009,Reading 009B,,,,,,903,Pre LGR (1998) Berkshire,1001,Outstanding,North-West London and South-Central England,,310014576,,E02003397,E01016433
109799,870,Reading,2034,Moorlands Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,490,2,No Special Classes,18/01/2018,473,228,245,33.5,0,Not applicable,,,Not applicable,,Supported by a federation,1564,The Federation of Park Lane and Moorlands Primary Schools,10068970,,Not applicable,25/05/2016,0,Not applicable,07/12/2018,Church End Lane,Tilehurst,,Reading,Berkshire,RG30 4UN,http://www.moorlandsps.org.uk,1189375505,,Nicola,Browne,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002333,Tilehurst,E14000890,Reading West,C1,Urban city and town,E06000038,467574,173420,,Reading 009,Reading 009C,,,,,,903,Pre LGR (1998) Berkshire,2034,Good,North-West London and South-Central England,,310035564,,E02003397,E01016434
109801,870,Reading,2040,Upcroft Primary School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,6,For Academy,31/08/2012,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,417,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,,0,Not applicable,14/11/2018,Norcot Road,Tilehurst,,Reading,Berkshire,RG30 6BS,,1189375562,Mrs,Carolyn,Weaite,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002324,Kentwood,E14000890,Reading West,C1,Urban city and town,E06000038,467674,173918,,Reading 005,Reading 005B,,,,,,903,Pre LGR (1998) Berkshire,2040,,North-West London and South-Central England,,310078492,,E02003393,E01016383
138372,870,Reading,2004,Meadow Park Academy,28,Academy sponsor led,10,Academies,1,Open,6,New Provision,01/09/2012,99,,,2,Primary,4,11,1,No boarders,Not applicable,0,Not applicable,3,Mixed,6,None,None,0,Not applicable,0,Not applicable,420,0,Not applicable,18/01/2018,318,164,154,24.2,3,Supported by a multi-academy trust,2597,CFBT SCHOOLS TRUST,Linked to a sponsor,Education Development Trust,Not applicable,,,10037854,,Not applicable,19/04/2018,0,Not applicable,20/09/2018,Norcot Road,Tilehurst,,Reading,Berkshire,RG30 6BS,www.meadowparkacademy.org/,1189375562,Ms,Stieve,Butler,Headteacher,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002324,Kentwood,E14000890,Reading West,C1,Urban city and town,E06000038,467674,173918,,Reading 005,Reading 005B,,,,,,999,,,Good,North-West London and South-Central England,,310078492,,E02003393,E01016383
109751,870,Reading,1004,Norcot Early Years Centre,15,Local authority nursery school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,1,Nursery,3,5,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,,0,Not applicable,18/01/2018,112,57,55,13.3,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,22/10/2014,0,Not applicable,19/09/2018,82 Lyndhurst Road,Tilehurst,,Reading,Berkshire,RG30 6UB,www.norcotnursery.org.uk,1189375577,Miss,Diana,Heath,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002324,Kentwood,E14000890,Reading West,C1,Urban city and town,E06000038,467953,174602,,Reading 006,Reading 006B,,,,,,903,Pre LGR (1998) Berkshire,1004,Outstanding,North-West London and South-Central England,,310063629,,E02003394,E01016382
110006,869,West Berkshire,3306,St Paul's Catholic Primary School,2,Voluntary aided school,4,LA maintained schools,1,Open,0,Not applicable,,99,,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC16,Diocese of Portsmouth (rc),0,Not applicable,315,2,No Special Classes,18/01/2018,323,167,156,3.4,0,Not applicable,,,Not applicable,,Not under a federation,,,10070232,,Not applicable,06/02/2018,0,Not applicable,19/09/2018,City Road,Tilehurst,,Reading,Berkshire,RG31 4SZ,http://www.stpauls.w-berks.sch.uk/,1189422003,Mrs,N,Oster,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002291,Birch Copse,E14000890,Reading West,C1,Urban city and town,E06000037,466084,173108,,West Berkshire 006,West Berkshire 006A,,,,,,903,Pre LGR (1998) Berkshire,3306,Good,North-West London and South-Central England,,2.00E+11,,E02003372,E01016259
134056,869,West Berkshire,1106,Badgers Hill,14,Pupil referral unit,4,LA maintained schools,2,Closed,6,New Provision,08/01/2003,1,Result of Amalgamation/Merger,30/10/2005,0,Not applicable,14,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,,0,Not applicable,,,,,,0,Not applicable,,,Not applicable,,Not applicable,,,,,Not applicable,,0,Not applicable,24/09/2015,Highview,Calcot,,Reading,Berkshire,RG31 4XD,,1189416636,Mrs,Diane,McDonnell,Headteacher,Not applicable,,,,Does not provide places for Teen Mothers,,Does not have child care facilities,PRU Does have Provision for SEN,PRU Does have EBD provision,16,PRU offers full time provision,Does not offer tuition by another provider,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002294,Calcot,E14000890,Reading West,C1,Urban city and town,E06000037,465820,172071,,West Berkshire 006,West Berkshire 006E,,,,,,999,,,,North-West London and South-Central England,,10009199853,,E02003372,E01016273
109931,869,West Berkshire,2239,Calcot Infant School and Nursery,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,3,7,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,292,2,No Special Classes,18/01/2018,264,137,127,10.3,0,Not applicable,,,Not applicable,,Supported by a federation,1408,The Calcot Schools,10069737,,Not applicable,17/10/2017,0,Not applicable,19/09/2018,Curtis Road,Calcot,,Reading,Berkshire,RG31 4XG,www.calcotschools.co.uk,1189418189,Mrs,Florence,Rostron,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002294,Calcot,E14000890,Reading West,C1,Urban city and town,E06000037,466035,171981,,West Berkshire 006,West Berkshire 006E,,,,,,903,Pre LGR (1998) Berkshire,2239,Good,North-West London and South-Central England,,2.00E+11,,E02003372,E01016273
109932,869,West Berkshire,2240,Calcot Junior School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,7,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,308,2,No Special Classes,18/01/2018,290,136,154,14.1,0,Not applicable,,,Not applicable,,Supported by a federation,1408,The Calcot Schools,10079843,,Not applicable,06/12/2017,0,Not applicable,19/09/2018,Curtis Road,Calcot,,Reading,Berkshire,RG31 4XG,www.calcotschools.co.uk,1189428727,Mrs,Florence,Rostron,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,Not applicable,,,,,J,South East,E06000037,West Berkshire,E05002294,Calcot,E14000890,Reading West,C1,Urban city and town,E06000037,466035,171981,,West Berkshire 006,West Berkshire 006E,,,,,,903,Pre LGR (1998) Berkshire,2240,Good,North-West London and South-Central England,,2.00E+11,,E02003372,E01016273
136706,869,West Berkshire,6201,TLG Reading,11,Other independent school,3,Independent schools,1,Open,6,New Provision,20/04/2011,99,,,0,Not applicable,12,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,Christian,0,Not applicable,0,Not applicable,18,0,Not applicable,18/01/2018,6,5,1,,0,Not applicable,,,Not applicable,,Not applicable,,,10070603,,Not applicable,,0,Not applicable,14/11/2018,Empress Road,Calcot,,Reading,Berkshire,RG31 4XR,http://www.tlgreading.org.uk/,1189432978,Mrs,Rachel,Owen,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002294,Calcot,E14000890,Reading West,C1,Urban city and town,E06000037,466469,172028,,West Berkshire 006,West Berkshire 006E,Ofsted,5,1,Does not have boarders,,870,Reading,,,North-West London and South-Central England,,,,E02003372,E01016273
109790,870,Reading,2021,Park Lane Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,420,2,No Special Classes,18/01/2018,413,214,199,11.4,0,Not applicable,,,Not applicable,,Supported by a federation,1564,The Federation of Park Lane and Moorlands Primary Schools,10074564,,Not applicable,21/03/2018,0,Not applicable,19/09/2018,School Road,Tilehurst,,Reading,Berkshire,RG31 5BD,parklaneblogs.net,1189375515,Mrs,Nicola Lisa,Browne,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002333,Tilehurst,E14000890,Reading West,C1,Urban city and town,E06000038,466549,173570,,Reading 005,Reading 005E,,,,,,903,Pre LGR (1998) Berkshire,2021,Good,North-West London and South-Central England,,310078351,,E02003393,E01016432
109844,869,West Berkshire,2110,Birch Copse Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,420,2,No Special Classes,18/01/2018,422,220,202,2.8,0,Not applicable,,,Not applicable,,Not under a federation,,,10068961,,Not applicable,29/11/2011,0,Not applicable,19/09/2018,Wittenham Avenue,Tilehurst,,Reading,Berkshire,RG31 5LN,www.birchcopse.co.uk,1189427442,Mr,J,Micklewhite,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002291,Birch Copse,E14000890,Reading West,C1,Urban city and town,E06000037,466037,173569,,West Berkshire 006,West Berkshire 006C,,,,,,903,Pre LGR (1998) Berkshire,2110,Outstanding,North-West London and South-Central England,,1.00E+11,,E02003372,E01016262
109866,869,West Berkshire,2133,Springfield Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,326,2,No Special Classes,18/01/2018,336,172,164,1.9,0,Not applicable,,,Not applicable,,Not under a federation,,,10068902,,Not applicable,29/11/2016,0,Not applicable,19/09/2018,Barton Road,Tilehurst,,Reading,Berkshire,RG31 5NJ,www.springfieldprimary.org,1189421797,Mrs,Sarah,East,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002291,Birch Copse,E14000890,Reading West,C1,Urban city and town,E06000037,465774,173105,,West Berkshire 006,West Berkshire 006A,,,,,,903,Pre LGR (1998) Berkshire,2133,Good,North-West London and South-Central England,,2.00E+11,,E02003372,E01016259
110063,869,West Berkshire,4052,Little Heath School,2,Voluntary aided school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,Does not apply,0,Not applicable,4,Non-selective,1665,2,No Special Classes,18/01/2018,1605,762,843,9.2,0,Not applicable,,,Not applicable,,Not under a federation,,,10003951,,Not applicable,27/02/2018,0,Not applicable,18/10/2018,Little Heath Road,Tilehurst,,Reading,Berkshire,RG31 5TY,http://www.littleheath.org.uk,1189427337,Mr,David,Ramsden,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002291,Birch Copse,E14000890,Reading West,C1,Urban city and town,E06000037,465536,173322,,West Berkshire 005,West Berkshire 005A,,,,,,903,Pre LGR (1998) Berkshire,4052,Good,North-West London and South-Central England,,1.00E+11,,E02003371,E01016258
109896,869,West Berkshire,2174,Downsway Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,212,2,No Special Classes,18/01/2018,217,117,100,1.8,0,Not applicable,,,Not applicable,,Not under a federation,,,10068955,,Not applicable,31/10/2017,0,Not applicable,19/09/2018,Warbreck Drive,Tilehurst,,Reading,Berkshire,RG31 6FE,www.downsway.w-berks.sch.uk,1189421362,Mrs,Katie,Ayres,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002308,Purley on Thames,E14000890,Reading West,C1,Urban city and town,E06000037,466010,175115,,West Berkshire 004,West Berkshire 004A,,,,,,903,Pre LGR (1998) Berkshire,2174,Good,North-West London and South-Central England,,2.00E+11,,E02003370,E01016315
110115,870,Reading,6006,The Highlands School,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,01/01/1956,2,Closure,13/07/2011,0,Not applicable,2,11,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,6,None,None,0,Not applicable,0,Not applicable,174,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not applicable,,,,,Not applicable,,0,Not applicable,18/10/2018,Wardle Avenue,Tilehurst,,Reading,Berkshire,RG31 6JR,,1189427186,Mr,GRANT,MOTTRAM,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E06000038,Reading,E05002324,Kentwood,E14000890,Reading West,C1,Urban city and town,E06000038,466707,174381,,Reading 005,Reading 005A,ISI,0,7,,ST EDWARDS & HIGHLANDS SCHOOL LT,903,Pre LGR (1998) Berkshire,6017,,North-West London and South-Central England,,310023047,,E02003393,E01016380
